datetime_UTC,longitude,latitude,water_level,quality_water_level
2022-07-31T21:12:31.000000,1.009669,51.487733,-1.455,0
2022-07-31T21:12:55.000000,0.343881,52.871075,2.859,1
2022-07-31T21:12:56.000000,0.315364,52.928646,2.71,0
2022-07-31T21:12:57.000000,0.286782,52.986212,2.622,1
2022-07-31T21:13:23.000000,-0.480048,54.480889,-0.15,1
2022-07-31T21:13:24.000000,-0.510494,54.538295,-0.226,0
2022-07-31T21:13:25.000000,-0.541014,54.595694,-0.275,0
2022-07-31T21:13:26.000000,-0.571608,54.653087,-0.323,0
2022-07-31T21:13:27.000000,-0.602276,54.710474,-0.364,0
2022-07-31T21:13:28.000000,-0.63302,54.767855,-0.405,0
2022-07-31T21:13:29.000000,-0.663838,54.825229,-0.44,0
2022-07-31T21:13:30.000000,-0.694732,54.882596,-0.482,0
2022-07-31T21:13:31.000000,-0.725702,54.939957,-0.517,0
2022-07-31T21:13:32.000000,-0.756749,54.997312,-0.559,0
2022-07-31T21:13:33.000000,-0.787872,55.05466,-0.558,0
2022-07-31T21:13:34.000000,-0.819072,55.112001,-0.589,0
2022-07-31T21:13:35.000000,-0.850349,55.169336,-0.637,0
2022-07-31T21:13:36.000000,-0.881705,55.226665,-0.673,0
2022-07-31T21:13:37.000000,-0.913138,55.283986,-0.696,0
2022-07-31T21:13:38.000000,-0.94465,55.341301,-0.753,0
2022-07-31T21:13:39.000000,-0.976241,55.39861,-0.773,0
2022-07-31T21:13:40.000000,-1.007912,55.455911,-0.818,0
2022-07-31T21:13:41.000000,-1.039662,55.513206,-0.846,0
2022-07-31T21:13:42.000000,-1.071492,55.570494,-0.874,0
2022-07-31T21:13:43.000000,-1.103403,55.627775,-0.89,0
2022-07-31T21:13:44.000000,-1.135395,55.685049,-0.957,0
2022-07-31T21:13:45.000000,-1.167468,55.742317,-0.957,0
2022-07-31T21:13:46.000000,-1.199623,55.799577,-0.999,0
2022-07-31T21:13:47.000000,-1.23186,55.856831,-1.025,0
2022-07-31T21:13:48.000000,-1.26418,55.914077,-1.061,0
2022-07-31T21:13:49.000000,-1.296582,55.971317,-1.068,0
2022-08-01T11:00:18.000000,-2.098828,55.986572,-1.857,0
2022-08-01T20:46:57.000000,6.515525,53.616022,0.356,1
2022-08-01T20:46:58.000000,6.486149,53.673519,0.34,0
2022-08-01T20:46:59.000000,6.456705,53.731011,0.288,0
2022-08-01T20:47:00.000000,6.427193,53.788496,0.222,0
2022-08-01T20:47:01.000000,6.39761,53.845975,0.155,0
2022-08-01T20:47:02.000000,6.367959,53.903449,0.157,0
2022-08-01T20:47:03.000000,6.338237,53.960916,0.125,0
2022-08-01T20:47:04.000000,6.308445,54.018377,0.086,0
2022-08-01T20:47:05.000000,6.278582,54.075833,0.069,0
2022-08-01T20:47:06.000000,6.248648,54.133282,0.044,0
2022-08-01T20:47:07.000000,6.218643,54.190725,0.026,0
2022-08-01T20:47:08.000000,6.188567,54.248162,0.047,0
2022-08-01T20:47:09.000000,6.158418,54.305593,0.062,0
2022-08-01T20:47:10.000000,6.128197,54.363017,0.07,0
2022-08-01T20:47:11.000000,6.097904,54.420436,0.083,0
2022-08-01T20:47:12.000000,6.067537,54.477848,0.097,0
2022-08-01T20:47:13.000000,6.037097,54.535253,0.089,0
2022-08-01T20:47:14.000000,6.006583,54.592653,0.073,0
2022-08-01T20:47:15.000000,5.975996,54.650046,0.047,0
2022-08-01T20:47:16.000000,5.945333,54.707433,0.099,0
2022-08-01T20:47:17.000000,5.914596,54.764814,0.096,0
2022-08-01T20:47:18.000000,5.883784,54.822188,0.089,0
2022-08-01T20:47:19.000000,5.852896,54.879555,0.087,0
2022-08-01T20:47:20.000000,5.821933,54.936916,0.095,0
2022-08-01T20:47:21.000000,5.790893,54.994271,0.141,0
2022-08-01T20:47:22.000000,5.759776,55.051619,0.111,0
2022-08-01T20:47:23.000000,5.728582,55.108961,0.11,0
2022-08-01T20:47:24.000000,5.697311,55.166296,0.14,0
2022-08-01T20:47:25.000000,5.665962,55.223624,0.134,0
2022-08-01T20:47:26.000000,5.634535,55.280946,0.11,0
2022-08-01T20:47:27.000000,5.60303,55.338261,0.115,0
2022-08-01T20:47:28.000000,5.571445,55.395569,0.119,0
2022-08-01T20:47:29.000000,5.539782,55.452871,0.144,0
2022-08-01T20:47:30.000000,5.508038,55.510166,0.092,0
2022-08-01T20:47:31.000000,5.476214,55.567454,0.094,0
2022-08-01T20:47:32.000000,5.44431,55.624735,0.114,0
2022-08-01T20:47:33.000000,5.412325,55.682009,0.103,0
2022-08-01T20:47:34.000000,5.380259,55.739277,0.105,0
2022-08-01T20:47:35.000000,5.348111,55.796537,0.102,0
2022-08-01T20:47:36.000000,5.315881,55.853791,0.12,0
2022-08-01T20:47:37.000000,5.283568,55.911037,0.112,0
2022-08-01T20:47:38.000000,5.251172,55.968277,0.121,0
2022-08-02T10:34:08.000000,4.415789,55.933899,-0.086,0
2022-08-02T10:34:09.000000,4.383443,55.876654,-0.092,0
2022-08-02T10:34:10.000000,4.351178,55.819403,-0.1,0
2022-08-02T10:34:11.000000,4.318996,55.762145,-0.057,0
2022-08-02T10:34:12.000000,4.286896,55.704879,-0.054,0
2022-08-02T10:34:13.000000,4.254878,55.647607,-0.036,0
2022-08-02T10:34:14.000000,4.22294,55.590328,-0.013,0
2022-08-02T10:34:15.000000,4.191083,55.533042,-0.019,0
2022-08-02T10:34:16.000000,4.159307,55.47575,0.011,0
2022-08-02T10:34:17.000000,4.12761,55.41845,0.025,0
2022-08-02T10:34:18.000000,4.095993,55.361144,0.024,0
2022-08-02T10:34:19.000000,4.064455,55.303831,0.025,0
2022-08-02T10:34:20.000000,4.032995,55.246511,0.077,0
2022-08-02T10:34:21.000000,4.001614,55.189185,0.085,0
2022-08-02T10:34:22.000000,3.970311,55.131852,0.104,0
2022-08-02T10:34:23.000000,3.939085,55.074513,0.115,0
2022-08-02T10:34:24.000000,3.907937,55.017167,0.13,0
2022-08-02T10:34:25.000000,3.876865,54.959814,0.187,0
2022-08-02T10:34:26.000000,3.84587,54.902455,0.223,0
2022-08-02T10:34:27.000000,3.814951,54.845089,0.25,0
2022-08-02T10:34:28.000000,3.784107,54.787717,0.266,0
2022-08-02T10:34:29.000000,3.753339,54.730339,0.283,0
2022-08-02T10:34:30.000000,3.722646,54.672954,0.312,0
2022-08-02T10:34:31.000000,3.692027,54.615563,0.361,0
2022-08-02T10:34:32.000000,3.661483,54.558165,0.375,0
2022-08-02T10:34:33.000000,3.631013,54.500761,0.378,0
2022-08-02T10:34:34.000000,3.600616,54.443351,0.4,0
2022-08-02T10:34:35.000000,3.570292,54.385935,0.438,0
2022-08-02T10:34:36.000000,3.540041,54.328512,0.447,0
2022-08-02T10:34:37.000000,3.509862,54.271083,0.457,0
2022-08-02T10:34:38.000000,3.479756,54.213648,0.498,0
2022-08-02T10:34:39.000000,3.449721,54.156207,0.5,0
2022-08-02T10:34:40.000000,3.419758,54.098759,0.556,0
2022-08-02T10:34:41.000000,3.389866,54.041306,0.576,0
2022-08-02T10:34:42.000000,3.360045,53.983846,0.601,0
2022-08-02T10:34:43.000000,3.330294,53.926381,0.56,0
2022-08-02T10:34:44.000000,3.300613,53.868909,0.596,0
2022-08-02T10:34:45.000000,3.271002,53.811432,0.606,0
2022-08-02T10:34:46.000000,3.24146,53.753948,0.615,0
2022-08-02T10:34:47.000000,3.211988,53.696458,0.627,0
2022-08-02T10:34:48.000000,3.182584,53.638963,0.613,0
2022-08-02T10:34:49.000000,3.153249,53.581462,0.591,0
2022-08-02T10:34:50.000000,3.123981,53.523955,0.636,0
2022-08-02T10:34:51.000000,3.094782,53.466441,0.614,0
2022-08-02T10:34:52.000000,3.06565,53.408923,0.593,0
2022-08-02T10:34:53.000000,3.036585,53.351398,0.588,0
2022-08-02T10:34:54.000000,3.007587,53.293867,0.547,0
2022-08-02T10:34:55.000000,2.978656,53.236331,0.577,0
2022-08-02T10:34:56.000000,2.949791,53.178789,0.532,0
2022-08-02T10:34:57.000000,2.920992,53.121242,0.512,0
2022-08-02T10:34:58.000000,2.892258,53.063689,0.507,0
2022-08-02T10:34:59.000000,2.86359,53.00613,0.476,0
2022-08-02T10:35:00.000000,2.834986,52.948565,0.479,0
2022-08-02T10:35:01.000000,2.806448,52.890995,0.455,0
2022-08-02T10:35:02.000000,2.777974,52.833419,0.414,0
2022-08-02T10:35:03.000000,2.749564,52.775838,0.409,0
2022-08-02T10:35:04.000000,2.721217,52.718251,0.367,0
2022-08-02T10:35:05.000000,2.692934,52.660659,0.354,0
2022-08-02T10:35:06.000000,2.664715,52.603061,0.309,0
2022-08-02T10:35:07.000000,2.636558,52.545458,0.262,0
2022-08-02T10:35:08.000000,2.608464,52.487849,0.2,0
2022-08-02T10:35:09.000000,2.580432,52.430235,0.158,0
2022-08-02T10:35:10.000000,2.552463,52.372615,0.121,0
2022-08-02T10:35:11.000000,2.524555,52.31499,0.047,0
2022-08-02T10:35:12.000000,2.496709,52.25736,-0.04,0
2022-08-02T10:35:13.000000,2.468924,52.199724,-0.084,0
2022-08-02T10:35:14.000000,2.441199,52.142083,-0.152,0
2022-08-02T10:35:15.000000,2.413536,52.084437,-0.205,0
2022-08-02T10:35:16.000000,2.385933,52.026786,-0.286,0
2022-08-02T10:35:17.000000,2.35839,51.969129,-0.358,0
2022-08-02T10:35:18.000000,2.330906,51.911467,-0.456,0
2022-08-02T10:35:19.000000,2.303483,51.8538,-0.544,0
2022-08-02T10:35:20.000000,2.276118,51.796127,-0.614,0
2022-08-02T10:35:21.000000,2.248813,51.73845,-0.698,0
2022-08-02T10:35:22.000000,2.221566,51.680767,-0.793,0
2022-08-02T10:35:23.000000,2.194378,51.623079,-0.88,0
2022-08-02T10:35:24.000000,2.167248,51.565386,-0.963,0
2022-08-02T10:35:25.000000,2.140176,51.507688,-1.067,0
2022-08-02T10:35:26.000000,2.113162,51.449985,-1.125,0
2022-08-02T10:35:27.000000,2.086205,51.392277,-1.197,0
2022-08-02T10:35:28.000000,2.059305,51.334564,-1.311,0
2022-08-02T10:35:29.000000,2.032463,51.276846,-1.368,0
2022-08-02T10:35:30.000000,2.005677,51.219123,-1.475,0
2022-08-02T10:35:31.000000,1.978947,51.161394,-1.557,0
2022-08-02T10:35:32.000000,1.952273,51.103661,-1.676,0
2022-08-02T10:35:33.000000,1.925656,51.045923,-1.789,1
2022-08-04T21:08:39.000000,2.140768,51.064173,-1.513,1
2022-08-04T21:08:40.000000,2.114133,51.121909,-1.48,0
2022-08-04T21:08:41.000000,2.087442,51.17964,-1.432,0
2022-08-04T21:08:42.000000,2.060695,51.237367,-1.404,0
2022-08-04T21:08:43.000000,2.033892,51.295088,-1.383,0
2022-08-04T21:08:44.000000,2.007031,51.352804,-1.336,0
2022-08-04T21:08:45.000000,1.980114,51.410516,-1.309,0
2022-08-04T21:08:46.000000,1.95314,51.468222,-1.293,0
2022-08-04T21:08:47.000000,1.926108,51.525923,-1.256,0
2022-08-04T21:08:48.000000,1.899018,51.583619,-1.239,0
2022-08-04T21:08:49.000000,1.87187,51.64131,-1.23,0
2022-08-04T21:08:50.000000,1.844664,51.698996,-1.195,0
2022-08-04T21:08:51.000000,1.817399,51.756677,-1.176,0
2022-08-04T21:08:52.000000,1.790075,51.814353,-1.149,0
2022-08-04T21:08:53.000000,1.762693,51.872023,-1.117,0
2022-08-04T21:08:54.000000,1.735251,51.929688,-1.115,0
2022-08-04T21:08:55.000000,1.707749,51.987348,-1.09,0
2022-08-04T21:08:56.000000,1.680187,52.045003,-1.041,0
2022-08-04T21:08:57.000000,1.652566,52.102653,-0.984,1
2022-08-04T21:09:12.000000,1.230825,52.966752,0.901,1
2022-08-04T21:09:13.000000,1.202202,53.024314,0.939,0
2022-08-04T21:09:14.000000,1.173513,53.081871,0.993,0
2022-08-04T21:09:15.000000,1.144759,53.139422,1.007,0
2022-08-04T21:09:16.000000,1.11594,53.196968,1.046,0
2022-08-04T21:09:17.000000,1.087054,53.254508,1.089,0
2022-08-04T21:09:18.000000,1.058102,53.312042,1.133,0
2022-08-04T21:09:19.000000,1.029083,53.36957,1.141,0
2022-08-04T21:09:20.000000,0.999998,53.427093,1.178,0
2022-08-04T21:09:21.000000,0.970845,53.48461,1.233,0
2022-08-04T21:09:22.000000,0.941625,53.542121,1.24,0
2022-08-04T21:09:23.000000,0.912336,53.599626,1.264,0
2022-08-04T21:09:24.000000,0.88298,53.657125,1.321,0
2022-08-04T21:09:25.000000,0.853555,53.714619,1.308,0
2022-08-04T21:09:26.000000,0.824061,53.772106,1.342,0
2022-08-04T21:09:27.000000,0.794498,53.829588,1.298,0
2022-08-04T21:09:28.000000,0.764865,53.887063,1.26,0
2022-08-04T21:09:29.000000,0.735162,53.944533,1.255,0
2022-08-04T21:09:30.000000,0.70539,54.001996,1.284,0
2022-08-04T21:09:31.000000,0.675546,54.059454,1.305,0
2022-08-04T21:09:32.000000,0.645632,54.116905,1.325,0
2022-08-04T21:09:33.000000,0.615647,54.17435,1.277,0
2022-08-04T21:09:34.000000,0.58559,54.231789,1.247,0
2022-08-04T21:09:36.000000,0.52526,54.346649,1.229,0
2022-08-04T21:09:37.000000,0.494987,54.40407,1.217,0
2022-08-04T21:09:38.000000,0.46464,54.461484,1.216,0
2022-08-04T21:09:39.000000,0.43422,54.518892,1.189,0
2022-08-04T21:09:40.000000,0.403727,54.576294,1.162,0
2022-08-04T21:09:41.000000,0.37316,54.63369,1.143,0
2022-08-04T21:09:42.000000,0.342518,54.691079,1.104,0
2022-08-04T21:09:43.000000,0.311801,54.748461,1.076,0
2022-08-04T21:09:44.000000,0.28101,54.805838,1.068,0
2022-08-04T21:09:45.000000,0.250143,54.863208,1.066,0
2022-08-04T21:09:46.000000,0.2192,54.920571,1.055,0
2022-08-04T21:09:47.000000,0.188181,54.977928,1.014,0
2022-08-04T21:09:48.000000,0.157086,55.035279,1.007,0
2022-08-04T21:09:49.000000,0.125913,55.092622,0.981,0
2022-08-04T21:09:50.000000,0.094663,55.14996,0.992,0
2022-08-04T21:09:51.000000,0.063336,55.20729,0.938,0
2022-08-04T21:09:52.000000,0.031931,55.264615,0.94,0
2022-08-04T21:09:53.000000,0.000447,55.321932,0.93,0
2022-08-04T21:09:54.000000,-0.031116,55.379243,0.88,0
2022-08-04T21:09:55.000000,-0.062758,55.436547,0.83,0
2022-08-04T21:09:56.000000,-0.09448,55.493844,0.816,0
2022-08-04T21:09:57.000000,-0.126281,55.551134,0.809,0
2022-08-04T21:09:58.000000,-0.158163,55.608418,0.774,0
2022-08-04T21:09:59.000000,-0.190126,55.665695,0.749,0
2022-08-04T21:10:00.000000,-0.22217,55.722965,0.701,0
2022-08-04T21:10:01.000000,-0.254296,55.780228,0.654,0
2022-08-04T21:10:02.000000,-0.286503,55.837484,0.635,0
2022-08-04T21:10:03.000000,-0.318793,55.894733,0.579,0
2022-08-04T21:10:04.000000,-0.351166,55.951975,0.577,0
2022-08-05T10:56:34.000000,-1.187477,55.94784,-0.349,0
2022-08-05T10:56:35.000000,-1.219844,55.890597,-0.328,0
2022-08-05T10:56:36.000000,-1.252129,55.833347,-0.289,0
2022-08-05T10:56:37.000000,-1.284332,55.776091,-0.255,0
2022-08-05T10:56:38.000000,-1.316453,55.718827,-0.219,0
2022-08-05T10:56:39.000000,-1.348492,55.661556,-0.213,0
2022-08-05T10:56:40.000000,-1.38045,55.604279,-0.177,0
2022-08-05T10:56:41.000000,-1.412327,55.546995,-0.141,0
2022-08-05T10:56:42.000000,-1.444123,55.489704,-0.148,0
2022-08-05T10:56:43.000000,-1.47584,55.432406,-0.07,1
2022-08-05T20:43:15.000000,7.369967,53.770731,-0.839,1
2022-08-05T20:43:16.000000,7.340406,53.828212,-0.808,0
2022-08-05T20:43:17.000000,7.310776,53.885687,-0.782,0
2022-08-05T20:43:18.000000,7.281076,53.943157,-0.748,0
2022-08-05T20:43:19.000000,7.251306,54.00062,-0.706,0
2022-08-05T20:43:20.000000,7.221466,54.058077,-0.694,0
2022-08-05T20:43:21.000000,7.191554,54.115527,-0.623,0
2022-08-05T20:43:22.000000,7.161572,54.172972,-0.592,0
2022-08-05T20:43:23.000000,7.131517,54.230411,-0.56,0
2022-08-05T20:43:24.000000,7.101391,54.287843,-0.503,0
2022-08-05T20:43:25.000000,7.071193,54.34527,-0.485,0
2022-08-05T20:43:26.000000,7.040922,54.40269,-0.446,0
2022-08-05T20:43:27.000000,7.010579,54.460104,-0.395,0
2022-08-05T20:43:28.000000,6.980162,54.517511,-0.366,0
2022-08-05T20:43:29.000000,6.949671,54.574913,-0.331,0
2022-08-05T20:43:30.000000,6.919106,54.632308,-0.267,0
2022-08-05T20:43:31.000000,6.888467,54.689696,-0.213,0
2022-08-05T20:43:32.000000,6.857754,54.747079,-0.22,0
2022-08-05T20:43:33.000000,6.826965,54.804455,-0.179,0
2022-08-05T20:43:34.000000,6.796101,54.861824,-0.126,0
2022-08-05T20:43:35.000000,6.765161,54.919187,-0.056,0
2022-08-05T20:43:36.000000,6.734145,54.976543,-0.064,0
2022-08-05T20:43:37.000000,6.703052,55.033893,-0.037,0
2022-08-05T20:43:38.000000,6.671883,55.091237,0.003,0
2022-08-05T20:43:39.000000,6.640636,55.148574,0.043,0
2022-08-05T20:43:40.000000,6.609311,55.205904,0.079,0
2022-08-05T20:43:41.000000,6.577909,55.263228,0.098,0
2022-08-05T20:43:42.000000,6.546428,55.320545,0.084,0
2022-08-05T20:43:43.000000,6.514868,55.377855,0.104,0
2022-08-05T20:43:44.000000,6.483229,55.435158,0.118,0
2022-08-05T20:43:45.000000,6.45151,55.492455,0.124,0
2022-08-05T20:43:46.000000,6.419712,55.549745,0.157,0
2022-08-05T20:43:47.000000,6.387833,55.607028,0.141,0
2022-08-05T20:43:48.000000,6.355873,55.664305,0.152,0
2022-08-05T20:43:49.000000,6.323832,55.721574,0.187,0
2022-08-05T20:43:50.000000,6.29171,55.778837,0.199,0
2022-08-05T20:43:51.000000,6.259505,55.836092,0.188,0
2022-08-05T20:43:52.000000,6.227218,55.893341,0.211,0
2022-08-05T20:43:53.000000,6.194849,55.950582,0.219,0
2022-08-06T10:30:23.000000,5.359213,55.950755,0.152,0
2022-08-06T10:30:24.000000,5.326841,55.893512,0.178,0
2022-08-06T10:30:25.000000,5.294551,55.836263,0.153,0
2022-08-06T10:30:26.000000,5.262344,55.779007,0.172,0
2022-08-06T10:30:27.000000,5.230219,55.721743,0.168,0
2022-08-06T10:30:28.000000,5.198176,55.664473,0.174,0
2022-08-06T10:30:29.000000,5.166214,55.607196,0.162,0
2022-08-06T10:30:30.000000,5.134332,55.549912,0.16,0
2022-08-06T10:30:31.000000,5.102531,55.492622,0.164,0
2022-08-06T10:30:32.000000,5.07081,55.435324,0.191,0
2022-08-06T10:30:33.000000,5.039169,55.37802,0.225,0
2022-08-06T10:30:34.000000,5.007606,55.320709,0.217,0
2022-08-06T10:30:35.000000,4.976123,55.263391,0.217,0
2022-08-06T10:30:36.000000,4.944718,55.206067,0.221,0
2022-08-06T10:30:37.000000,4.913391,55.148736,0.249,0
2022-08-06T10:30:38.000000,4.882142,55.091398,0.282,0
2022-08-06T10:30:39.000000,4.85097,55.034054,0.302,0
2022-08-06T10:30:40.000000,4.819875,54.976703,0.285,0
2022-08-06T10:30:41.000000,4.788856,54.919346,0.328,0
2022-08-06T10:30:42.000000,4.757914,54.861982,0.331,0
2022-08-06T10:30:43.000000,4.727047,54.804612,0.337,0
2022-08-06T10:30:44.000000,4.696256,54.747235,0.349,0
2022-08-06T10:30:45.000000,4.66554,54.689852,0.374,0
2022-08-06T10:30:46.000000,4.634899,54.632463,0.377,0
2022-08-06T10:30:47.000000,4.604332,54.575067,0.42,0
2022-08-06T10:30:48.000000,4.573839,54.517665,0.435,0
2022-08-06T10:30:49.000000,4.543419,54.460257,0.419,0
2022-08-06T10:30:50.000000,4.513073,54.402842,0.449,0
2022-08-06T10:30:51.000000,4.4828,54.345421,0.466,0
2022-08-06T10:30:52.000000,4.4526,54.287994,0.476,0
2022-08-06T10:30:53.000000,4.422471,54.230561,0.5,0
2022-08-06T10:30:54.000000,4.392415,54.173121,0.499,0
2022-08-06T10:30:55.000000,4.36243,54.115675,0.515,0
2022-08-06T10:30:56.000000,4.332516,54.058224,0.525,0
2022-08-06T10:30:57.000000,4.302673,54.000766,0.524,0
2022-08-06T10:30:58.000000,4.272901,53.943302,0.546,0
2022-08-06T10:30:59.000000,4.243198,53.885832,0.538,0
2022-08-06T10:31:00.000000,4.213566,53.828356,0.55,0
2022-08-06T10:31:01.000000,4.184003,53.770874,0.554,0
2022-08-06T10:31:02.000000,4.15451,53.713387,0.588,0
2022-08-06T10:31:03.000000,4.125085,53.655893,0.565,0
2022-08-06T10:31:04.000000,4.095729,53.598393,0.567,0
2022-08-06T10:31:05.000000,4.066441,53.540888,0.573,0
2022-08-06T10:31:06.000000,4.03722,53.483376,0.556,0
2022-08-06T10:31:07.000000,4.008068,53.425859,0.545,0
2022-08-06T10:31:08.000000,3.978983,53.368336,0.574,0
2022-08-06T10:31:09.000000,3.949964,53.310807,0.536,0
2022-08-06T10:31:10.000000,3.921013,53.253273,0.514,0
2022-08-06T10:31:11.000000,3.892127,53.195733,0.513,0
2022-08-06T10:31:12.000000,3.863308,53.138187,0.501,0
2022-08-06T10:31:13.000000,3.834554,53.080635,0.522,0
2022-08-06T10:31:14.000000,3.805866,53.023078,0.504,0
2022-08-06T10:31:15.000000,3.777243,52.965515,0.498,0
2022-08-06T10:31:16.000000,3.748684,52.907946,0.446,0
2022-08-06T10:31:17.000000,3.72019,52.850372,0.448,0
2022-08-06T10:31:18.000000,3.691761,52.792792,0.419,0
2022-08-06T10:31:19.000000,3.663395,52.735207,0.429,0
2022-08-06T10:31:20.000000,3.635093,52.677616,0.384,0
2022-08-06T10:31:21.000000,3.606854,52.62002,0.363,0
2022-08-06T10:31:22.000000,3.578678,52.562418,0.284,0
2022-08-06T10:31:23.000000,3.550565,52.504811,0.316,0
2022-08-06T10:31:24.000000,3.522514,52.447198,0.284,0
2022-08-06T10:31:25.000000,3.494525,52.38958,0.209,0
2022-08-06T10:31:26.000000,3.466599,52.331957,0.138,0
2022-08-06T10:31:27.000000,3.438733,52.274328,0.142,0
2022-08-06T10:31:28.000000,3.41093,52.216694,0.088,0
2022-08-06T10:31:29.000000,3.383187,52.159054,0.042,0
2022-08-06T10:31:30.000000,3.355505,52.10141,0.002,0
2022-08-06T10:31:31.000000,3.327883,52.04376,-0.071,0
2022-08-06T10:31:32.000000,3.300322,51.986104,-0.089,0
2022-08-06T10:31:33.000000,3.27282,51.928444,-0.165,0
2022-08-06T10:31:34.000000,3.245378,51.870778,-0.19,0
2022-08-06T10:31:35.000000,3.217996,51.813107,-0.291,0
2022-08-06T10:31:36.000000,3.190672,51.755431,-0.393,0
2022-08-06T10:31:39.000000,3.109054,51.582372,-0.547,0
2022-08-06T10:31:40.000000,3.081964,51.524675,-0.579,0
2022-08-06T10:31:41.000000,3.054932,51.466974,-0.651,0
2022-08-06T10:31:42.000000,3.027958,51.409267,-0.717,0
2022-08-06T10:31:43.000000,3.00104,51.351555,-0.768,0
2022-08-08T21:04:58.000000,2.972245,51.282228,1.726,1
2022-08-08T21:04:59.000000,2.945395,51.339946,1.682,0
2022-08-08T21:05:00.000000,2.918488,51.397658,1.607,0
2022-08-08T21:05:01.000000,2.891524,51.455365,1.526,0
2022-08-08T21:05:02.000000,2.864503,51.513066,1.443,0
2022-08-08T21:05:03.000000,2.837423,51.570763,1.372,0
2022-08-08T21:05:04.000000,2.810286,51.628455,1.284,0
2022-08-08T21:05:05.000000,2.783091,51.686142,1.168,0
2022-08-08T21:05:06.000000,2.755837,51.743823,1.085,0
2022-08-08T21:05:07.000000,2.728524,51.8015,0.996,0
2022-08-08T21:05:08.000000,2.701152,51.859171,0.929,0
2022-08-08T21:05:09.000000,2.673721,51.916837,0.836,0
2022-08-08T21:05:10.000000,2.64623,51.974498,0.758,0
2022-08-08T21:05:11.000000,2.61868,52.032154,0.674,0
2022-08-08T21:05:12.000000,2.591069,52.089804,0.594,0
2022-08-08T21:05:13.000000,2.563398,52.147449,0.507,0
2022-08-08T21:05:14.000000,2.535666,52.205089,0.448,0
2022-08-08T21:05:15.000000,2.507874,52.262723,0.379,0
2022-08-08T21:05:16.000000,2.48002,52.320353,0.311,0
2022-08-08T21:05:17.000000,2.452104,52.377976,0.256,0
2022-08-08T21:05:18.000000,2.424127,52.435595,0.142,0
2022-08-08T21:05:19.000000,2.396087,52.493208,0.11,0
2022-08-08T21:05:20.000000,2.367985,52.550815,0.028,0
2022-08-08T21:05:21.000000,2.339821,52.608418,-0.063,0
2022-08-08T21:05:22.000000,2.311594,52.666014,-0.128,0
2022-08-08T21:05:23.000000,2.283303,52.723606,-0.206,0
2022-08-08T21:05:24.000000,2.254949,52.781191,-0.281,0
2022-08-08T21:05:25.000000,2.226531,52.838771,-0.328,0
2022-08-08T21:05:26.000000,2.198048,52.896346,-0.426,0
2022-08-08T21:05:27.000000,2.169502,52.953915,-0.47,0
2022-08-08T21:05:28.000000,2.14089,53.011478,-0.541,0
2022-08-08T21:05:30.000000,2.083472,53.126588,-0.691,0
2022-08-08T21:05:34.000000,1.967846,53.35674,-0.821,0
2022-08-08T21:05:37.000000,1.880424,53.529293,-0.93,0
2022-08-08T21:05:38.000000,1.851149,53.586799,-0.878,0
2022-08-08T21:05:39.000000,1.821805,53.644299,-0.885,0
2022-08-08T21:05:40.000000,1.792393,53.701793,-0.922,0
2022-08-08T21:05:41.000000,1.762912,53.759282,-0.894,0
2022-08-08T21:05:43.000000,1.703742,53.874241,-0.865,0
2022-08-08T21:05:44.000000,1.674052,53.931711,-0.879,0
2022-08-08T21:05:45.000000,1.644293,53.989176,-0.872,0
2022-08-08T21:05:46.000000,1.614463,54.046634,-0.798,0
2022-08-08T21:05:47.000000,1.584562,54.104086,-0.767,0
2022-08-08T21:05:48.000000,1.55459,54.161533,-0.771,0
2022-08-08T21:05:49.000000,1.524546,54.218973,-0.728,0
2022-08-08T21:05:50.000000,1.494431,54.276407,-0.628,0
2022-08-08T21:05:51.000000,1.464244,54.333834,-0.629,0
2022-08-08T21:05:52.000000,1.433984,54.391256,-0.632,0
2022-08-08T21:05:53.000000,1.403651,54.448671,-0.593,0
2022-08-08T21:05:54.000000,1.373245,54.50608,-0.584,0
2022-08-08T21:05:55.000000,1.342765,54.563483,-0.524,0
2022-08-08T21:05:56.000000,1.312212,54.62088,-0.496,0
2022-08-08T21:05:57.000000,1.281584,54.67827,-0.465,0
2022-08-08T21:05:58.000000,1.250881,54.735653,-0.429,0
2022-08-08T21:05:59.000000,1.220104,54.793031,-0.391,0
2022-08-08T21:06:00.000000,1.189251,54.850402,-0.377,0
2022-08-08T21:06:01.000000,1.158323,54.907766,-0.338,0
2022-08-08T21:06:02.000000,1.127318,54.965124,-0.319,0
2022-08-08T21:06:03.000000,1.096237,55.022476,-0.3,0
2022-08-08T21:06:04.000000,1.065079,55.079821,-0.261,0
2022-08-08T21:06:05.000000,1.033844,55.137159,-0.217,0
2022-08-08T21:06:06.000000,1.002531,55.194491,-0.198,0
2022-08-08T21:06:07.000000,0.97114,55.251816,-0.175,0
2022-08-08T21:06:08.000000,0.939671,55.309134,-0.15,0
2022-08-08T21:06:09.000000,0.908123,55.366446,-0.101,0
2022-08-08T21:06:10.000000,0.876496,55.423751,-0.088,0
2022-08-08T21:06:11.000000,0.84479,55.481049,-0.072,0
2022-08-08T21:06:12.000000,0.813003,55.538341,-0.061,0
2022-08-08T21:06:13.000000,0.781137,55.595626,-0.031,0
2022-08-08T21:06:14.000000,0.749189,55.652903,-0.03,0
